Flag,Time,Tweet,Source,Link,nTweets_in_Cluster,nSource,BestSim,AveSim,nFeatures,nClusters
0,"('2015-08-10 05:15:06',)",Benedict Cumberbatch begs theatergoers to stop filming him on phones  ,cnet,http://t.co/wid9lMB6Nb,5,2,0.524751966,0.483296936,16,13
0,"('2015-08-10 05:25:07',)","Reports of shots fired outside the US consulate building in Istanbul, as attackers flee scene, local media says.",ajenglish,,3,2,0.977157044,0.919468646,16,13
0,"('2015-08-10 05:30:10',)",RT @Yamiche: Helicopter continuing to circle above. #Ferguson,usatoday,,3,2,0.968317163,0.921159185,16,13
0,"('2015-08-10 05:40:04',)",RT @Yamiche: Helicopter continuing to circle above. #Ferguson,usatoday,,3,2,0.983500013,0.969015284,16,12
0,"('2015-08-10 05:45:04',)",Athenians joined forces to aid the Afghan refugees sheltering in Athens' largest public park  ,ajenglish,http://t.co/TvWfvnYeBl,5,4,0.528505587,0.5003183,18,12
0,"('2015-08-10 07:46:57',)","Greece, creditors make progress in talks to secure bailout  ",wsj,http://t.co/jE7rnjkkvg,6,4,0.485355254,0.467768446,18,13
0,"('2015-08-10 07:54:15',)",RT @AJENews: Breaking: Large explosion hits Kabul airport entrance. More to follow  ,ajenglish,http://t.co/bZ5k1YCONe,4,3,0.548209512,0.511539712,20,16
0,"('2015-08-10 08:04:07',)",The @BritishMuseum needs your help deciphering the inscription on this 800-year-old sword  ,cnet,http://t.co/ZBBhk6CDb9,3,2,0.727042645,0.701040475,21,17
0,"('2015-08-10 10:00:14',)",RT @AJENews: Breaking: Large explosion hits Kabul airport entrance. More to follow  ,ajenglish,http://t.co/bZ5k1YCONe,3,3,0.579468747,0.575252307,23,17
0,"('2015-08-10 10:10:04',)",Raising the baa: How Aardman’s Shaun the Sheep conquered America  (PA) ,thetimes,http://t.co/CBx61PmkqH,5,4,0.541163083,0.474329439,27,21
0,"('2015-08-10 10:15:08',)","Space, swords, bones: 3D printing (literally) makes our world  ",cnet,http://t.co/XjuJUp1Dnw,3,2,0.646978164,0.615452356,25,20
0,"('2015-08-10 10:24:03',)","New York's tech scene: More melting pot, less Silicon Valley #CNETRoadTrip   ",cnet,http://t.co/ZOGVXtTGgT,4,4,0.571330417,0.548776952,27,21
0,"('2015-08-10 10:33:10',)","Parents sacrificed lives to save son, 9, on desert hike  (Corbis) ",thetimes,http://t.co/2MIDWJtd2a,4,3,0.599711391,0.571170648,27,21
0,"('2015-08-10 10:40:21',)",14-year-old boy jailed for 11 years for racist stabbing of black supply teacher  ,thetimes,http://t.co/L75HScH721,6,4,0.506748963,0.466589974,27,21
0,"('2015-08-10 10:49:20',)",RT @DownsDigital: Ferguson Shooting Leaves Man Critically Injured ,wsj,http://t.co/mFoTu4QSLU,4,2,0.980482909,0.930435342,25,20
0,"('2015-08-10 11:00:01',)",14-year-old boy jailed for 11 years for racist stabbing of black supply teacher  ,thetimes,http://t.co/L75HScH721,4,3,0.583794206,0.56940984,24,19
0,"('2015-08-10 11:07:50',)",RT @ABCPolitics: Trump considering taking GOP pledge after all:  ,abc,http://t.co/KfWH7Q7KTf,4,3,0.588166163,0.554872207,22,17
0,"('2015-08-10 11:12:10',)",14-year-old boy jailed for 11 years for racist stabbing of black supply teacher  ,thetimes,http://t.co/L75HScH721,4,4,0.73210993,0.585854956,23,17
0,"('2015-08-10 11:22:38',)",Hiker killed by grizzly bear in Yellowstone National Park:  ,abc,http://t.co/R81oZRbC1J,4,3,0.543555739,0.516024358,21,16
0,"('2015-08-10 11:33:04',)","RT @USATODAYmoney: Warren Buffett's Berkshire Hathaway buys aerospace firm for $37B.  (Photo: Nati Harnik, AP) ",usatoday,http://t.co/7UokbxLfF2,3,3,0.653650474,0.606299488,22,16
0,"('2015-08-10 11:41:16',)",U.S. consulate in Istanbul targeted in terror attacks in Turkey:  ,wsj,http://t.co/nU5jMgNADd,3,3,0.6108446,0.594244112,22,16
0,"('2015-08-10 11:49:17',)","A suspect in the killing of 8 people in Texas broke into their house and handcuffed the victims, authorities said. ",cnn,http://t.co/WKlmn8fBxc,2,2,0.825843081,0.822147288,20,15
0,"('2015-08-10 12:00:04',)","New York's tech scene: More melting pot, less Silicon Valley #CNETRoadTrip   ",cnet,http://t.co/ZOGVXtTGgT,4,4,0.567527624,0.496490168,20,15
0,"('2015-08-10 12:09:30',)",Take a tour of New York's quietly vibrant tech scene (pictures)  ,cnet,http://t.co/KzH6vlOEJT,3,3,0.573255894,0.570052256,22,16
0,"('2015-08-10 12:19:06',)",Saving Tokyo’s Hotel Okura ,wsj,http://t.co/AZikmsecYE,7,5,0.44953342,0.430181098,23,16
0,"('2015-08-10 12:30:01',)",Saving Tokyo’s Hotel Okura ,wsj,http://t.co/AZikmsecYE,6,2,0.475702052,0.45753975,20,14
0,"('2015-08-10 12:33:02',)",Saving Tokyo’s Hotel Okura ,wsj,http://t.co/AZikmsecYE,6,5,0.471545935,0.437182635,21,15
0,"('2015-08-10 14:34:41',)",RT @usatodaylife: ICYMI: Our recap of the #TrueDetective finale. Did the show go out with a bang or a whimper?  ,usatoday,http://t.co/fBOhMSJPdJ,3,2,0.627602833,0.598461679,21,16
0,"('2015-08-10 14:41:16',)",These 5 players will rebound for fantasy owners ,usatoday,http://t.co/mWbWKLn4sE,6,4,0.487997271,0.43780107,32,23
0,"('2015-08-10 14:51:32',)","Renaultsport Clio 220 Trophy: French, Fast, Furious. @XCARofficial gets behind the wheel  ",cnet,http://t.co/hIfz21XbZ2,4,3,0.536891089,0.516149197,30,22
0,"('2015-08-10 14:55:43',)",RT @AJENews: Unpredictable peace: Taliban's internal instability  ,ajenglish,http://t.co/vf591wyLvz,6,4,0.470634519,0.433491662,32,24
0,"('2015-08-10 15:06:33',)",RT @SirKenRobinson: The need for creative schools. Enjoyed this conversation with @NickClarkAlJaz for @TalktoAlJazeera ,ajenglish,http://t.co/9tlelR3h…,6,4,0.475522791,0.455286216,31,23
0,"('2015-08-10 15:17:08',)",The tech industry claimed nearly 1/3 of the job openings in the Bay Area last month.  ,sfgate,http://t.co/EEHQY1hXc0,4,3,0.563074873,0.518821887,30,23
0,"('2015-08-10 15:26:53',)","RT @lindsdee: A weekend of beats and beets @outsidelandssf, the festival that pairs gourmet food with music  ",usatoday,http://t.co/tBsMiJMhhb,3,2,0.662371624,0.61437101,29,23
0,"('2015-08-10 15:35:02',)",RT @SirKenRobinson: The need for creative schools. Enjoyed this conversation with @NickClarkAlJaz for @TalktoAlJazeera ,ajenglish,http://t.co/9tlelR3h…,5,4,0.540255558,0.478838641,30,24
0,"('2015-08-10 15:45:04',)",Twitter scores a touchdown as NFL extends their partnership  ,cnet,http://t.co/K4FA3vJq2Z,3,2,0.656541057,0.630563504,29,23
0,"('2015-08-10 15:55:53',)",RT @JessicaDurando: Here are 7 women @realDonaldTrump egregiously insulted:   (Photo @AP) ,usatoday,http://t.co/6TqftHfgLP,3,2,0.661958795,0.634605787,31,25
0,"('2015-08-10 16:05:35',)",RT @AJENews: Unpredictable peace: Taliban's internal instability  ,ajenglish,http://t.co/vf591wyLvz,3,3,0.61259642,0.579835246,30,24
0,"('2015-08-10 16:10:12',)",Is it safe to use DEET to ward off bugs? We asked an expert: ,wsj,http://t.co/SKRo5sc10o,3,3,0.72921967,0.630528058,30,24
0,"('2015-08-10 16:20:08',)",RT @usatodaylife: New #Supergirl trailer gives us the action we’ve been waiting for   ,usatoday,http://t.co/377EZPk0ir,3,3,0.669970492,0.634983624,30,24
0,"('2015-08-10 16:30:13',)","Confirmed: the elusive KFC 'Triple Down' exists, as well as these other secret menu items.
 ",sfgate,http://t.co/FKjbOD9s38,3,3,0.64579841,0.61971668,30,24
0,"('2015-08-10 16:35:06',)","RT @cnnireport: Fans, @WilliamShatner pay tribute to #LeonardNimoy with #Startrek Spock selfie mosaic.   ",cnn,http://t.co/HqNin1aVI4,3,3,0.741142411,0.663049539,31,24
0,"('2015-08-10 16:45:10',)",RT @billkev: #CBS will hold 90-minute presidential debates: Nov. 14 for Democrats and Feb. 13 for GOP. #JohnDickerson will moderate. #TCA15,usatoday,,4,2,0.562536869,0.528574837,30,23
0,"('2015-08-10 16:51:22',)",A ghost town once submerged in the depths of Lake Mead has been surfaced again:  ,cnn,http://t.co/yZCO3HK8lJ,7,5,0.441381079,0.415658279,30,22
0,"('2015-08-10 17:02:15',)",This woman knows just how much sex you’re not having  ,thetimes,http://t.co/EX1UJp1Hi4,5,4,0.518006686,0.482770005,30,22
0,"('2015-08-10 17:05:06',)",Baked Bard? Researcher claims Shakespeare’s pipes had been used for smoking cannabis.  ,sfgate,http://t.co/oDwkJzbju3,5,4,0.518304979,0.490956196,31,23
0,"('2015-08-10 17:15:44',)",RT @jilltucker: I-80 school bus crash leaves a dozen children injured  via @SFGate,sfgate,http://t.co/kvOIkszLYj,3,2,0.653576254,0.610669073,31,24
0,"('2015-08-10 17:25:07',)","RT @jeffersongraham: Join USA TODAY's live podcast party, Future Tech home &amp; car, 8/20. Tickets here:  ",usatoday,http://t.co/zVPlg4EOUG,8,5,0.424135623,0.384792728,34,25
0,"('2015-08-10 17:35:04',)","RT @RobertDEdwards: NEW: St. Louis County Executive Steve Stenger issues a state of emergency, effective immediately. #Ferguson @ksdknews h…",usatoday,,5,3,0.997646957,0.984850832,35,25
0,"('2015-08-10 17:45:09',)",Afghan president blames Pakistan for series of deadly bombings  ,wsj,http://t.co/U8gaCps9Mt,5,3,0.491496031,0.483433707,34,25
0,"('2015-08-10 17:55:22',)",This woman knows just how much sex you’re not having  ,thetimes,http://t.co/EX1UJp1Hi4,7,3,0.401921619,0.391685459,35,25
0,"('2015-08-10 18:06:13',)",Prepare to be sad: Baby rhino tries to adopt a Jeep after poachers kill mother. ,sfgate,http://t.co/GykzntW6Ml,6,4,0.446773766,0.425465403,36,26
0,"('2015-08-10 18:15:07',)","Perseids meteor shower to peak Thursday at 4 AM ET when 100 meteors per hour will cross sky: 
 ",abc,http://t.co/JAuxQXzQg2,8,5,0.427524135,0.378932162,39,28
0,"('2015-08-10 18:25:04',)",Why are Britain's nightclubs in such a desperate situation?  ,telegraph,http://t.co/FwWE2yxEhi,6,5,0.455914938,0.441131369,39,29
0,"('2015-08-10 18:30:18',)","Perseids meteor shower to peak Thursday at 4 AM ET when 100 meteors per hour will cross sky: 
 ",abc,http://t.co/JAuxQXzQg2,6,5,0.444587858,0.427950172,40,30
0,"('2015-08-10 20:31:03',)","Boy, 14, detained for 11 years over 'racially motivated' knife attack on teacher  ",telegraph,http://t.co/n1tPWunvuZ,6,4,0.46203334,0.43249279,41,32
0,"('2015-08-10 20:40:42',)","RT @CNNMoney: Here's what we know about Alphabet, Google's new parent company:  ",cnn,http://t.co/QiA7Ciq97B,6,4,0.948512977,0.914031607,39,35
0,"('2015-08-10 20:50:32',)","RT @CNNMoney: Here's what we know about Alphabet, Google's new parent company:  ",cnn,http://t.co/QiA7Ciq97B,6,4,0.946673236,0.91064107,38,34
0,"('2015-08-10 21:01:05',)",Google will now be under a parent company called Alphabet:  ,abc,http://t.co/RXBGTl2hVy,6,4,0.937365531,0.888939456,37,34
0,"('2015-08-10 21:11:13',)","""Lol"" is out. “Haha” and emoji are in, according to Facebook data.  ",wsj,http://t.co/NAgyRz3HUQ,7,5,0.447312208,0.395458921,38,33
1,"('2015-08-10 21:18:04',)","RT @CNNMoney: Here's what we know about Alphabet, Google's new parent company:  ",cnn,http://t.co/QiA7Ciq97B,5,5,0.995163667,0.945688289,33,28
0,"('2015-08-10 21:28:39',)",Actor @mishacollins hosts the world’s largest scavenger hunt. See the crazy things teams did to win:  #GISHWHES2015,cnn,http://t.co/LBDffuMDUx,8,5,0.405582086,0.374702217,33,26
0,"('2015-08-10 21:38:19',)","BREAKING: S.F. Sheriff Ross Mirkarimi didn’t report crash, had license suspended:  ",sfgate,http://t.co/xsffXmBVsm,5,3,0.498638368,0.478650962,33,26
0,"('2015-08-10 21:44:03',)",*5-year-old vacation planner* I really think Candyland is going to be your best value family package. Shall I book? ,usatoday,http://t.co/lTiIMMpZgF,7,6,0.434734893,0.417743258,30,22
0,"('2015-08-10 21:54:10',)",Track star kicked off U.S. team over Nike dispute ,usatoday,http://t.co/Wdu0lqcWHZ,6,5,0.465889027,0.446751939,30,21
0,"('2015-08-10 22:05:05',)",*5-year-old vacation planner* I really think Candyland is going to be your best value family package. Shall I book? ,usatoday,http://t.co/lTiIMMpZgF,11,6,0.454350618,0.319288462,29,20
0,"('2015-08-10 22:15:24',)",Noble sees trust erode in battle of hearts and mines  ,wsj,http://t.co/egPsgGQEG0,7,6,0.439646124,0.426892082,29,20
0,"('2015-08-10 22:25:01',)",Need some #MondayMotivation? Here are 11 beautiful #CNNAfricanProverbs to start your week.  ,cnn,http://t.co/qHnWbhlFRa,7,6,0.444919129,0.429031314,28,19
0,"('2015-08-10 22:35:43',)",Research says venting online may be more harmful than therapeutic: ,wsj,http://t.co/kmZqDxW9Qn,6,5,0.467978731,0.446178913,31,22
0,"('2015-08-10 22:43:28',)","Hey you, looking at your smartwatch! I'm talking here - @iansherr learns wearable etiquette  ",cnet,http://t.co/X9y3Umj8wW,6,5,0.451012113,0.413883821,30,20
0,"('2015-08-10 22:50:08',)","RT @LindaDono: Ohio teen indicted now for giving pot brownies to teacher, 3 students in April,  @KBieryGolick ",usatoday,http://t.co/nImDQXFuuj,6,5,0.464485063,0.440853132,31,21
0,"('2015-08-10 23:01:03',)","RT @LindaDono: Ohio teen indicted now for giving pot brownies to teacher, 3 students in April,  @KBieryGolick ",usatoday,http://t.co/nImDQXFuuj,6,5,0.462046574,0.438524234,30,21
0,"('2015-08-10 23:05:10',)","RT @LindaDono: Ohio teen indicted now for giving pot brownies to teacher, 3 students in April,  @KBieryGolick ",usatoday,http://t.co/nImDQXFuuj,8,6,0.390938152,0.373160592,30,22
0,"('2015-08-10 23:16:01',)","RT @LindaDono: Ohio teen indicted now for giving pot brownies to teacher, 3 students in April,  @KBieryGolick ",usatoday,http://t.co/nImDQXFuuj,8,6,0.396158648,0.369038418,30,20
0,"('2015-08-10 23:26:49',)","RT @LindaDono: Ohio teen indicted now for giving pot brownies to teacher, 3 students in April,  @KBieryGolick ",usatoday,http://t.co/nImDQXFuuj,6,5,0.443274142,0.423647348,29,19
0,"('2015-08-10 23:35:10',)",Track star kicked off U.S. team over Nike dispute ,usatoday,http://t.co/Wdu0lqcWHZ,4,4,0.506062205,0.50063873,27,19
0,"('2015-08-10 23:45:03',)",Why this is the year of the No. 2 hitter in baseball:  via @WSJsports,wsj,http://t.co/aLZ8PzdCxt,5,4,0.506705342,0.489741025,25,17
0,"('2015-08-11 01:40:07',)",Breaking: People's Bank of China decides to devalue the yuan ,wsj,http://t.co/5xQPDPcm8q,5,4,0.528299256,0.497300574,25,17
0,"('2015-08-11 03:37:13',)","If it's August, it's time to start making predictions about the next iPhone.  (Getty Images) ",usatoday,http://t.co/Z5QlyFj9ds,5,4,0.511051774,0.495128109,21,14
0,"('2015-08-11 03:45:37',)",Who’s popping in hip hop? South Koreans and other foreign crews  ,wsj,http://t.co/aGOcz32a3i,4,4,0.533199489,0.522063717,20,16
0,"('2015-08-11 03:55:11',)",Reports: Rick Perry is no longer paying campaign staff ,usatoday,http://t.co/zxqsb2z62n,4,4,0.519325404,0.501879029,20,16
0,"('2015-08-11 04:05:02',)",".@Adobe joins the ""more maternity leave"" bandwagon, from 9 weeks off to possible 26 weeks. 

 ",sfgate,http://t.co/tG05lYZ4Oo,5,4,0.523314358,0.447973329,19,15
0,"('2015-08-11 04:06:46',)",‘Meru’ chronicles two death-defying attempts to scale the Shark’s Fin in the Indian Himalayas  ,wsj,http://t.co/wevcH5lukU,4,2,0.526409918,0.514885394,19,16
0,"('2015-08-11 06:01:06',)",".@JerryBrownGov axes the word ""alien"" from the Calif. Capitol lexicon:  ",sfgate,http://t.co/HEmOAYinz2,6,5,0.495762342,0.443906634,19,15
0,"('2015-08-11 06:11:36',)",RT @CNNMoney: China devalues yuan in shocking move:  via @CRrileyCNN ,cnn,http://t.co/0ojrpsNxiX,4,1,0.992370701,0.970863169,27,24
0,"('2015-08-11 06:22:03',)",RT @CNNMoney: China devalues yuan in shocking move:  via @CRrileyCNN ,cnn,http://t.co/0ojrpsNxiX,4,1,0.989782111,0.957482238,28,25
0,"('2015-08-11 06:31:03',)",The universe is slowly dying  ,cnet,http://t.co/9vOUx71eSH,4,4,0.546708771,0.512204855,27,23
0,"('2015-08-11 06:41:21',)",RT @WSJAsia: China move sparks wave of yuan selling  ,wsj,http://t.co/rtaJfdcmE6,4,2,0.974328259,0.933380143,29,24
0,"('2015-08-11 06:50:03',)",Parents sacrificed themselves to save the life of their son when a desert hike went wrong  ,thetimes,http://t.co/1pK9G3BpjP,4,4,0.544028169,0.529362182,29,23
0,"('2015-08-11 07:00:09',)","Chevron hit by high-profile setbacks described as ""tsunami of bad news"" 
  ",wsj,http://t.co/osvRDc4ydR,4,3,0.564713223,0.549130211,29,22
0,"('2015-08-11 07:08:06',)","UPDATE: More than 20 arrests during night of Ferguson protests, no injuries reported: ",abc,http://t.co/Jyt0PMy2EP,5,5,0.496428667,0.461993454,29,22
0,"('2015-08-11 07:14:02',)",RT @TelegraphNews: Three banned after dogfight erupts at Crufts  ,telegraph,http://t.co/jPqAIRwNlt,7,5,0.462271569,0.405214509,28,22
0,"('2015-08-11 07:20:00',)","A man came to woman's house at 4:30 a.m. wearing a clown costume and a wig, then swung an ax at her ",usatoday,http://t.co/BJlbyUWybo,7,4,0.433849798,0.404071155,27,20
0,"('2015-08-11 07:30:07',)",Parents sacrificed themselves to save the life of their son when a desert hike went wrong  ,thetimes,http://t.co/1pK9G3BpjP,4,3,0.55375026,0.543110757,28,21
0,"('2015-08-11 07:40:00',)","IBM wants to put artificial intelligence to use in medicine 
 ",wsj,http://t.co/hhS24yEBV2,5,4,0.454934929,0.451530033,31,23
0,"('2015-08-11 07:49:27',)","“Revenge porn really is everything negative about gender issues and society”
  ",thetimes,http://t.co/KPCnZSV75Z,4,3,0.559788915,0.52832382,30,23
0,"('2015-08-11 08:00:06',)","Chevron hit by high-profile setbacks described as ""tsunami of bad news"" 
  ",wsj,http://t.co/osvRDc4ydR,4,4,0.504427904,0.501473287,29,22
0,"('2015-08-11 08:05:29',)",Never before seen pictures of Prince Charles and Diana's 1981 wedding up for auction  ,msnuk,http://t.co/MfdZbkdtRT,5,5,0.509221004,0.4751849,31,24
0,"('2015-08-11 08:15:24',)",RT @elizcohencnn: Animas River toxic spill: 'This is a real mess' ,cnn,http://t.co/CC5v672vmL,6,6,0.479927153,0.451993202,30,22
0,"('2015-08-11 08:24:08',)",Body matching description of missing kayaker found: ,abc,http://t.co/HQIWVBlXQn,6,5,0.46070881,0.448552763,30,22
0,"('2015-08-11 08:33:36',)",Iraq's parliament unanimously approves reform plan that cuts spending and eliminates senior posts: ,ap,http://t.co/2smiCtQLi6,5,4,0.507344506,0.478145771,30,23
0,"('2015-08-11 08:42:03',)",Soldier slips up during Buckingham Palace Changing of the Guard  ,telegraph,http://t.co/vVXqK2fVqq,5,3,0.484179222,0.475998893,31,24
0,"('2015-08-11 08:50:02',)","Zoom zoom: Renaultsport Clio 220 Trophy is fast, furious and French  ",cnet,http://t.co/nDQ68xo3zO,5,3,0.492174632,0.471056605,28,22
0,"('2015-08-11 09:00:17',)","Zoom zoom: Renaultsport Clio 220 Trophy is fast, furious and French  ",cnet,http://t.co/nDQ68xo3zO,4,3,0.534971542,0.523616849,30,23
0,"('2015-08-11 09:08:06',)",Hero uncle rescues baby niece after car plunges over cliff  ,telegraph,http://t.co/aT2unA9RoV,6,4,0.468525011,0.437563309,32,24
0,"('2015-08-11 09:18:04',)",Eating outside? These are the 20 best summer cafés  ,thetimes,http://t.co/KQDTQvGebi,6,5,0.475057086,0.450957055,31,24
0,"('2015-08-11 09:26:05',)",Eating outside? These are the 20 best summer cafés  ,thetimes,http://t.co/KQDTQvGebi,5,4,0.49108958,0.477686054,34,27
0,"('2015-08-11 09:31:05',)",Eating outside? These are the 20 best summer cafés  ,thetimes,http://t.co/KQDTQvGebi,8,5,0.41178632,0.388059315,34,26
0,"('2015-08-11 09:41:03',)",TV news presenter refuses to cover the Kardashians and storms off screen  ,msnuk,http://t.co/wmcG0lAmYD,3,3,0.619602806,0.603593432,34,27
0,"('2015-08-11 09:50:34',)",Xiaomi is building its Redmi 2 phone in India to capitalise on the growing market  ,cnet,http://t.co/abqx8RpW1T,4,3,0.521106232,0.506351157,33,26
0,"('2015-08-11 10:00:53',)","RT @AP_Oddities: AP PHOTO: Meerkat babies look out of a hole in their enclosure at the zoo in Erfurt, Germany:  #odd",ap,http://t.co/FZtqCUVOMC,4,3,0.535967483,0.528517967,34,27
0,"('2015-08-11 10:11:38',)",Bear Grylls slammed for leaving son on rocks for lifeboat training exercise  ,msnuk,http://t.co/I1m1l4nbSR,7,5,0.437067858,0.414432464,38,29
0,"('2015-08-11 10:22:25',)",'Slender Man' Stabbing: Teens to be tried in adult court:  ,abc,http://t.co/iRNV3nFmpV,6,4,0.460897731,0.433480464,37,28
0,"('2015-08-11 10:30:47',)","RT @AJreVIEW: Viewer: ""I hope more media provide more space for this issue."" (  #Indonesia #ma…",ajenglish,http://t.co/dNiDedrGNE),8,7,0.411326079,0.377566837,38,28
